Status 	WindowsMs 		ProgGlob 	ProgLow 	ProgHi  	Sec     	Ms      	MsDiff  	X_Pos_J1	Y_Pos_J2	Z_Pos_J3	C_RotPos_J4	A_TiltPos_J5	LaseOn	PowerFeedback
L		1631612263417	00031028	00006328	00000000	00000040	00000745	00000004	-64.359000	-155.890000	-83.900000	359.999000	0.001000	False	2160,03
L		1631612263433	00031030	00006330	00000000	00000040	00000749	00000004	-64.299000	-155.890000	-83.900000	359.999000	0.001000	True	392,68
L		1631612263433	00031032	00006332	00000000	00000040	00000753	00000004	-64.239000	-155.890000	-83.900000	359.999000	0.001000	False	1807,9
L		1631612263433	00031034	00006334	00000000	00000040	00000757	00000004	-64.178000	-155.890000	-83.900000	359.999000	0.001000	True	1133,58
L		1631612263433	00031036	00006336	00000000	00000040	00000761	00000004	-64.117000	-155.890000	-83.900000	359.999000	0.001000	False	228,81
L		1631612263448	00031038	00006338	00000000	00000040	00000765	00000004	-64.055000	-155.890000	-83.900000	359.999000	0.001000	False	2436,72
L		1631612263448	00031040	00006340	00000000	00000040	00000769	00000004	-63.993000	-155.890000	-83.900000	359.999000	0.001000	True	718,82
L		1631612263448	00031042	00006342	00000000	00000040	00000773	00000004	-63.931000	-155.890000	-83.900000	359.999000	0.001000	True	2146
L		1631612263448	00031044	00006344	00000000	00000040	00000777	00000004	-63.871000	-155.890000	-83.900000	359.999000	0.001000	False	792,99
L		1631612263464	00031046	00006346	00000000	00000040	00000781	00000004	-63.812000	-155.890000	-83.900000	359.999000	0.001000	True	1373,24
L		1631612263464	00031048	00006348	00000000	00000040	00000785	00000004	-63.753000	-155.890000	-83.900000	359.999000	0.001000	True	1944,86
L		1631612263464	00031050	00006350	00000000	00000040	00000789	00000004	-63.694000	-155.890000	-83.900000	359.999000	0.001000	True	1787,17
L		1631612263480	00031053	00006353	00000000	00000040	00000795	00000006	-63.605000	-155.890000	-83.900000	359.999000	0.001000	True	2114,56
L		1631612263480	00031055	00006355	00000000	00000040	00000799	00000004	-63.546000	-155.890000	-83.900000	359.999000	0.001000	True	231,59
L		1631612263480	00031059	00006359	00000000	00000040	00000807	00000008	-63.427000	-155.890000	-83.900000	359.999000	0.001000	True	266,54
L		1631612263495	00031062	00006362	00000000	00000040	00000813	00000006	-63.337000	-155.890000	-83.900000	359.999000	0.001000	True	977,17
L		1631612263495	00031066	00006366	00000000	00000040	00000821	00000008	-63.217000	-155.890000	-83.900000	359.999000	0.001000	True	554,43
L		1631612263511	00031068	00006368	00000000	00000040	00000825	00000004	-63.156000	-155.890000	-83.900000	359.999000	0.001000	True	2803,48
L		1631612263511	00031070	00006370	00000000	00000040	00000829	00000004	-63.096000	-155.890000	-83.900000	359.999000	0.001000	True	1289,91
L		1631612263511	00031072	00006372	00000000	00000040	00000833	00000004	-63.034000	-155.890000	-83.900000	359.999000	0.001000	False	2767,12
L		1631612263511	00031074	00006374	00000000	00000040	00000837	00000004	-62.972000	-155.890000	-83.900000	359.999000	0.001000	False	1343,32
L		1631612263527	00031076	00006376	00000000	00000040	00000841	00000004	-62.910000	-155.890000	-83.900000	359.999000	0.001000	False	1736,99
L		1631612263527	00031078	00006378	00000000	00000040	00000845	00000004	-62.849000	-155.890000	-83.900000	359.999000	0.001000	True	616,14
L		1631612263527	00031080	00006380	00000000	00000040	00000849	00000004	-62.790000	-155.890000	-83.900000	359.999000	0.001000	False	2037,69
L		1631612263527	00031082	00006382	00000000	00000040	00000853	00000004	-62.731000	-155.890000	-83.900000	359.999000	0.001000	True	1469,78
L		1631612263542	00031084	00006384	00000000	00000040	00000857	00000004	-62.672000	-155.890000	-83.900000	359.999000	0.001000	True	1972,25
L		1631612263542	00031086	00006386	00000000	00000040	00000861	00000004	-62.613000	-155.890000	-83.900000	359.999000	0.001000	False	707,22
L		1631612263542	00031088	00006388	00000000	00000040	00000865	00000004	-62.555000	-155.890000	-83.900000	359.999000	0.001000	False	1347,07
L		1631612263542	00031090	00006390	00000000	00000040	00000869	00000004	-62.496000	-155.890000	-83.900000	359.999000	0.001000	True	2386,92
L		1631612263558	00031092	00006392	00000000	00000040	00000873	00000004	-62.437000	-155.890000	-83.900000	359.999000	0.001000	False	899,49
L		1631612263558	00031094	00006394	00000000	00000040	00000877	00000004	-62.377000	-155.890000	-83.900000	359.999000	0.001000	True	983,38
L		1631612263558	00031096	00006396	00000000	00000040	00000881	00000004	-62.317000	-155.890000	-83.900000	359.999000	0.001000	False	252,37
L		1631612263558	00031098	00006398	00000000	00000040	00000885	00000004	-62.257000	-155.890000	-83.900000	359.999000	0.001000	False	1633,73
