Status 	WindowsMs 		ProgGlob 	ProgLow 	ProgHi  	Sec     	Ms      	MsDiff  	X_Pos_J1	Y_Pos_J2	Z_Pos_J3	C_RotPos_J4	A_TiltPos_J5	LaseOn	PowerFeedback
L		1631612264651	00031639	00006939	00000000	00000041	00000967	00000004	-73.562000	-155.350000	-83.900000	359.999000	0.001000	True	2932,5
L		1631612264651	00031642	00006942	00000000	00000041	00000973	00000006	-73.654000	-155.350000	-83.900000	359.999000	0.001000	False	2213,12
L		1631612264651	00031644	00006944	00000000	00000041	00000977	00000004	-73.715000	-155.350000	-83.900000	359.999000	0.001000	False	2619,17
L		1631612264667	00031646	00006946	00000000	00000041	00000981	00000004	-73.775000	-155.350000	-83.900000	359.999000	0.001000	True	2452,74
L		1631612264667	00031648	00006948	00000000	00000041	00000985	00000004	-73.836000	-155.350000	-83.900000	359.999000	0.001000	False	2295,35
L		1631612264667	00031650	00006950	00000000	00000041	00000989	00000004	-73.896000	-155.350000	-83.900000	359.999000	0.001000	False	1186,22
L		1631612264667	00031652	00006952	00000000	00000041	00000993	00000004	-73.955000	-155.350000	-83.900000	359.999000	0.001000	True	892,77
L		1631612264683	00031654	00006954	00000000	00000041	00000997	00000004	-74.014000	-155.350000	-83.900000	359.999000	0.001000	False	370,69
L		1631612264683	00031656	00006956	00000000	00000042	00000001	00000004	-74.072000	-155.350000	-83.900000	359.999000	0.001000	True	1224,13
L		1631612264683	00031658	00006958	00000000	00000042	00000005	00000004	-74.132000	-155.350000	-83.900000	359.999000	0.001000	True	1636,96
L		1631612264683	00031660	00006960	00000000	00000042	00000009	00000004	-74.191000	-155.350000	-83.900000	359.999000	0.001000	False	1432,57
L		1631612264698	00031662	00006962	00000000	00000042	00000013	00000004	-74.250000	-155.350000	-83.900000	359.999000	0.001000	False	415,79
L		1631612264698	00031664	00006964	00000000	00000042	00000017	00000004	-74.310000	-155.350000	-83.900000	359.999000	0.001000	True	171,59
L		1631612264698	00031666	00006966	00000000	00000042	00000021	00000004	-74.370000	-155.350000	-83.900000	359.999000	0.001000	True	1819,83
L		1631612264698	00031668	00006968	00000000	00000042	00000025	00000004	-74.431000	-155.350000	-83.900000	359.999000	0.001000	False	2967,82
L		1631612264714	00031670	00006970	00000000	00000042	00000029	00000004	-74.492000	-155.350000	-83.900000	359.999000	0.001000	True	2396,28
L		1631612264714	00031672	00006972	00000000	00000042	00000033	00000004	-74.553000	-155.350000	-83.900000	359.999000	0.001000	True	777,1
L		1631612264714	00031675	00006975	00000000	00000042	00000039	00000006	-74.645000	-155.350000	-83.900000	359.999000	0.001000	False	2322,84
L		1631612264714	00031677	00006977	00000000	00000042	00000043	00000004	-74.706000	-155.350000	-83.900000	359.999000	0.001000	False	1968,19
L		1631612264729	00031679	00006979	00000000	00000042	00000047	00000004	-74.767000	-155.350000	-83.900000	359.999000	0.001000	False	1365,7
L		1631612264729	00031681	00006981	00000000	00000042	00000051	00000004	-74.827000	-155.350000	-83.900000	359.999000	0.001000	False	2591,78
L		1631612264729	00031683	00006983	00000000	00000042	00000055	00000004	-74.887000	-155.350000	-83.900000	359.999000	0.001000	False	57,1
L		1631612264745	00031685	00006985	00000000	00000042	00000059	00000004	-74.946000	-155.350000	-83.900000	359.999000	0.001000	True	2113,61
L		1631612264745	00031687	00006987	00000000	00000042	00000063	00000004	-75.006000	-155.350000	-83.900000	359.999000	0.001000	False	1853,68
L		1631612264745	00031689	00006989	00000000	00000042	00000067	00000004	-75.063000	-155.350000	-83.900000	359.999000	0.001000	False	850,18
L		1631612264745	00031691	00006991	00000000	00000042	00000071	00000004	-75.123000	-155.350000	-83.900000	359.999000	0.001000	True	829,4
L		1631612264761	00031693	00006993	00000000	00000042	00000075	00000004	-75.182000	-155.350000	-83.900000	359.999000	0.001000	True	529,43
L		1631612264761	00031695	00006995	00000000	00000042	00000079	00000004	-75.242000	-155.350000	-83.900000	359.999000	0.001000	False	2776,12
L		1631612264761	00031697	00006997	00000000	00000042	00000083	00000004	-75.302000	-155.350000	-83.900000	359.999000	0.001000	False	2840,45
L		1631612264761	00031699	00006999	00000000	00000042	00000087	00000004	-75.362000	-155.350000	-83.900000	359.999000	0.001000	True	2598,04
L		1631612264776	00031701	00007001	00000000	00000042	00000091	00000004	-75.423000	-155.350000	-83.900000	359.999000	0.001000	True	2918,21
L		1631612264776	00031703	00007003	00000000	00000042	00000095	00000004	-75.484000	-155.350000	-83.900000	359.999000	0.001000	False	37,01
L		1631612264776	00031705	00007005	00000000	00000042	00000099	00000004	-75.545000	-155.350000	-83.900000	359.999000	0.001000	True	299,25
L		1631612264776	00031708	00007008	00000000	00000042	00000105	00000006	-75.637000	-155.350000	-83.900000	359.999000	0.001000	False	1376,38
L		1631612264792	00031710	00007010	00000000	00000042	00000109	00000004	-75.697000	-155.350000	-83.900000	359.999000	0.001000	True	1064,55
L		1631612264792	00031712	00007012	00000000	00000042	00000113	00000004	-75.759000	-155.350000	-83.900000	359.999000	0.001000	True	2243,79
L		1631612264792	00031714	00007014	00000000	00000042	00000117	00000004	-75.819000	-155.350000	-83.900000	359.999000	0.001000	True	82,05
L		1631612264792	00031716	00007016	00000000	00000042	00000121	00000004	-75.879000	-155.350000	-83.900000	359.999000	0.001000	True	317,28
L		1631612264807	00031718	00007018	00000000	00000042	00000125	00000004	-75.938000	-155.350000	-83.900000	359.999000	0.001000	False	580,27
L		1631612264807	00031720	00007020	00000000	00000042	00000129	00000004	-75.997000	-155.350000	-83.900000	359.999000	0.001000	False	2720,16
L		1631612264807	00031722	00007022	00000000	00000042	00000133	00000004	-76.056000	-155.350000	-83.900000	359.999000	0.001000	True	70,92
L		1631612264823	00031724	00007024	00000000	00000042	00000137	00000004	-76.115000	-155.350000	-83.900000	359.999000	0.001000	False	1987,3
L		1631612264823	00031726	00007026	00000000	00000042	00000141	00000004	-76.174000	-155.350000	-83.900000	359.999000	0.001000	True	865,24
L		1631612264823	00031728	00007028	00000000	00000042	00000145	00000004	-76.233000	-155.350000	-83.900000	359.999000	0.001000	True	872,91
L		1631612264823	00031731	00007031	00000000	00000042	00000151	00000006	-76.322000	-155.350000	-83.900000	359.999000	0.001000	True	266,36
L		1631612264839	00031733	00007033	00000000	00000042	00000155	00000004	-76.383000	-155.350000	-83.900000	359.999000	0.001000	False	2664
L		1631612264839	00031735	00007035	00000000	00000042	00000159	00000004	-76.444000	-155.350000	-83.900000	359.999000	0.001000	True	816,16
L		1631612264839	00031737	00007037	00000000	00000042	00000163	00000004	-76.504000	-155.350000	-83.900000	359.999000	0.001000	False	664,41
L		1631612264839	00031739	00007039	00000000	00000042	00000167	00000004	-76.565000	-155.350000	-83.900000	359.999000	0.001000	False	2299,81
L		1631612264854	00031741	00007041	00000000	00000042	00000171	00000004	-76.623000	-155.350000	-83.900000	359.999000	0.001000	False	415,69
L		1631612264854	00031743	00007043	00000000	00000042	00000175	00000004	-76.680000	-155.350000	-83.900000	359.999000	0.001000	False	1601,58
L		1631612264854	00031745	00007045	00000000	00000042	00000179	00000004	-76.735000	-155.350000	-83.900000	359.999000	0.001000	True	1282,14
L		1631612264854	00031747	00007047	00000000	00000042	00000183	00000004	-76.787000	-155.350000	-83.900000	359.999000	0.001000	False	2338,09
L		1631612264870	00031749	00007049	00000000	00000042	00000187	00000004	-76.836000	-155.350000	-83.900000	359.999000	0.001000	False	2019,93
L		1631612264870	00031751	00007051	00000000	00000042	00000191	00000004	-76.883000	-155.350000	-83.900000	359.999000	0.001000	False	2700,7
L		1631612264870	00031753	00007053	00000000	00000042	00000195	00000004	-76.927000	-155.350000	-83.900000	359.999000	0.001000	True	2251,05
L		1631612264870	00031755	00007055	00000000	00000042	00000199	00000004	-76.962000	-155.350000	-83.900000	359.999000	0.001000	False	1195,37
L		1631612264886	00031758	00007058	00000000	00000042	00000205	00000006	-76.999000	-155.350000	-83.900000	359.999000	0.001000	False	1159,84
L		1631612264886	00031760	00007060	00000000	00000042	00000209	00000004	-77.016000	-155.350000	-83.900000	359.999000	0.001000	False	1164,16
L		1631612264886	00031763	00007063	00000000	00000042	00000215	00000006	-77.032000	-155.340000	-83.900000	359.999000	0.001000	True	271,67
L		1631612264901	00031765	00007065	00000000	00000042	00000219	00000004	-77.036000	-155.340000	-83.900000	359.999000	0.001000	False	2447,16
L		1631612264901	00031767	00007067	00000000	00000042	00000223	00000004	-77.035000	-155.340000	-83.900000	359.999000	0.001000	False	1120,13
L		1631612264901	00031769	00007069	00000000	00000042	00000227	00000004	-77.031000	-155.350000	-83.900000	359.999000	0.001000	True	1738,44
L		1631612264917	00031771	00007071	00000000	00000042	00000231	00000004	-77.025000	-155.350000	-83.900000	359.999000	0.001000	True	529,97
L		1631612264917	00031773	00007073	00000000	00000042	00000235	00000004	-77.016000	-155.350000	-83.900000	359.999000	0.001000	False	926,12
L		1631612264917	00031776	00007076	00000000	00000042	00000241	00000006	-76.997000	-155.350000	-83.900000	359.999000	0.001000	True	332,14
L		1631612264917	00031778	00007078	00000000	00000042	00000245	00000004	-76.988000	-155.340000	-83.900000	359.999000	0.001000	True	2821,35
L		1631612264934	00031780	00007080	00000000	00000042	00000249	00000004	-76.984000	-155.340000	-83.900000	359.999000	0.001000	True	2128,24
L		1631612264934	00031782	00007082	00000000	00000042	00000253	00000004	-76.980000	-155.350000	-83.900000	359.999000	0.001000	False	1727,19
L		1631612264934	00031784	00007084	00000000	00000042	00000257	00000004	-76.977000	-155.350000	-83.900000	359.999000	0.001000	False	2584,04
L		1631612264934	00031786	00007086	00000000	00000042	00000261	00000004	-76.974000	-155.350000	-83.900000	359.999000	0.001000	True	1810,55
L		1631612264949	00031788	00007088	00000000	00000042	00000265	00000004	-76.973000	-155.350000	-83.900000	359.999000	0.001000	True	1594,61
L		1631612264949	00031790	00007090	00000000	00000042	00000269	00000004	-76.971000	-155.350000	-83.900000	359.999000	0.001000	False	776,66
L		1631612264949	00031792	00007092	00000000	00000042	00000273	00000004	-76.973000	-155.340000	-83.900000	359.999000	0.001000	False	393,47
L		1631612264949	00031794	00007094	00000000	00000042	00000277	00000004	-76.973000	-155.340000	-83.900000	359.999000	-0.000100	True	2511,29
L		1631612264965	00031796	00007096	00000000	00000042	00000281	00000004	-76.973000	-155.340000	-83.900000	359.999000	-0.000100	True	1812,36
L		1631612264965	00031798	00007098	00000000	00000042	00000285	00000004	-76.974000	-155.350000	-83.900000	359.999000	0.001000	True	2184,7
L		1631612264965	00031800	00007100	00000000	00000042	00000289	00000004	-76.974000	-155.350000	-83.900000	359.999000	0.001000	True	2882,57
L		1631612264965	00031802	00007102	00000000	00000042	00000293	00000004	-76.976000	-155.350000	-83.900000	359.999000	0.001000	True	2883,25
L		1631612264981	00031804	00007104	00000000	00000042	00000297	00000004	-76.974000	-155.340000	-83.900000	359.999000	0.001000	False	1245,51
L		1631612264981	00031806	00007106	00000000	00000042	00000301	00000004	-76.974000	-155.340000	-83.900000	359.999000	0.001000	True	2489,49
L		1631612264981	00031808	00007108	00000000	00000042	00000305	00000004	-76.973000	-155.330000	-83.900000	359.999000	-0.000100	False	1548,98
L		1631612264981	00031810	00007110	00000000	00000042	00000309	00000004	-76.971000	-155.330000	-83.900000	359.999000	-0.000100	False	348,23
L		1631612264996	00031812	00007112	00000000	00000042	00000313	00000004	-76.971000	-155.320000	-83.900000	359.999000	-0.000200	True	318,25
L		1631612264996	00031814	00007114	00000000	00000042	00000317	00000004	-76.971000	-155.300000	-83.900000	359.999000	-0.000300	True	276,17
L		1631612264996	00031816	00007116	00000000	00000042	00000321	00000004	-76.971000	-155.270000	-83.900000	359.999000	-0.000200	True	1717,89
L		1631612264996	00031818	00007118	00000000	00000042	00000325	00000004	-76.970000	-155.230000	-83.900000	359.999000	-0.000300	True	2067,02
L		1631612265012	00031820	00007120	00000000	00000042	00000329	00000004	-76.970000	-155.190000	-83.899000	359.999000	-0.000300	False	1194,4
L		1631612265012	00031823	00007123	00000000	00000042	00000335	00000006	-76.968000	-155.130000	-83.899000	359.999000	-0.000300	True	2022,65
L		1631612265012	00031825	00007125	00000000	00000042	00000339	00000004	-76.968000	-155.090000	-83.900000	359.999000	-0.000300	True	796,37
L		1631612265027	00031827	00007127	00000000	00000042	00000343	00000004	-76.968000	-155.050000	-83.900000	359.999000	-0.000200	False	797,67
L		1631612265027	00031829	00007129	00000000	00000042	00000347	00000004	-76.970000	-155.010000	-83.900000	359.999000	-0.000100	True	435,81
L		1631612265027	00031831	00007131	00000000	00000042	00000351	00000004	-76.971000	-154.970000	-83.900000	359.999000	-0.000100	True	2064,6
L		1631612265027	00031833	00007133	00000000	00000042	00000355	00000004	-76.971000	-154.940000	-83.900000	359.999000	0.001000	False	2475,38
L		1631612265043	00031835	00007135	00000000	00000042	00000359	00000004	-76.971000	-154.910000	-83.900000	359.999000	0.001000	False	1044,05
L		1631612265043	00031838	00007138	00000000	00000042	00000365	00000006	-76.970000	-154.870000	-83.900000	359.999000	0.001000	True	2720,48
L		1631612265043	00031840	00007140	00000000	00000042	00000369	00000004	-76.970000	-154.860000	-83.900000	359.999000	0.001000	True	1294,04
L		1631612265059	00031843	00007143	00000000	00000042	00000375	00000006	-76.970000	-154.850000	-83.900000	359.999000	0.000110	True	1892,47
L		1631612265059	00031845	00007145	00000000	00000042	00000379	00000004	-76.968000	-154.850000	-83.900000	359.999000	0.000190	False	385,03
L		1631612265059	00031848	00007148	00000000	00000042	00000385	00000006	-76.968000	-154.850000	-83.900000	359.999000	0.000160	False	2773,95
L		1631612265074	00031851	00007151	00000000	00000042	00000391	00000006	-76.968000	-154.850000	-83.900000	359.999000	0.000100	False	2742,33
L		1631612265074	00031853	00007153	00000000	00000042	00000395	00000004	-76.968000	-154.850000	-83.900000	359.999000	0.001000	False	1671,76
L		1631612265074	00031855	00007155	00000000	00000042	00000399	00000004	-76.968000	-154.850000	-83.900000	359.999000	0.001000	True	2037,63
L		1631612265090	00031858	00007158	00000000	00000042	00000405	00000006	-76.967000	-154.850000	-83.900000	359.999000	0.001000	False	2117,91
L		1631612265090	00031860	00007160	00000000	00000042	00000409	00000004	-76.967000	-154.860000	-83.900000	359.999000	0.001000	False	2752,53
L		1631612265090	00031862	00007162	00000000	00000042	00000413	00000004	-76.967000	-154.860000	-83.900000	359.999000	0.001000	False	2497,86
L		1631612265090	00031864	00007164	00000000	00000042	00000417	00000004	-76.965000	-154.860000	-83.900000	359.999000	0.001000	True	2448,93
L		1631612265105	00031866	00007166	00000000	00000042	00000421	00000004	-76.965000	-154.860000	-83.900000	359.999000	0.001000	False	885,47
L		1631612265105	00031868	00007168	00000000	00000042	00000425	00000004	-76.965000	-154.860000	-83.900000	359.999000	0.001000	True	2173,21
L		1631612265105	00031870	00007170	00000000	00000042	00000429	00000004	-76.965000	-154.860000	-83.900000	359.999000	0.001000	True	295,34
L		1631612265105	00031872	00007172	00000000	00000042	00000433	00000004	-76.965000	-154.850000	-83.900000	359.999000	0.001000	True	1651,77
L		1631612265121	00031874	00007174	00000000	00000042	00000437	00000004	-76.965000	-154.850000	-83.900000	359.999000	0.001000	True	2760,89
L		1631612265121	00031878	00007178	00000000	00000042	00000445	00000008	-76.965000	-154.840000	-83.900000	359.999000	0.001000	False	2371,82
L		1631612265121	00031880	00007180	00000000	00000042	00000449	00000004	-76.964000	-154.840000	-83.900000	359.999000	0.001000	False	866,77
L		1631612265137	00031882	00007182	00000000	00000042	00000453	00000004	-76.962000	-154.840000	-83.900000	359.999000	0.001000	True	533,43
L		1631612265137	00031884	00007184	00000000	00000042	00000457	00000004	-76.958000	-154.840000	-83.900000	359.999000	0.001000	True	664,32
L		1631612265137	00031886	00007186	00000000	00000042	00000461	00000004	-76.953000	-154.850000	-83.900000	359.999000	0.001000	False	1760,19
L		1631612265137	00031888	00007188	00000000	00000042	00000465	00000004	-76.950000	-154.850000	-83.900000	359.999000	0.001000	True	2471,71
L		1631612265152	00031890	00007190	00000000	00000042	00000469	00000004	-76.943000	-154.850000	-83.900000	359.999000	0.001000	True	446,46
L		1631612265152	00031892	00007192	00000000	00000042	00000473	00000004	-76.928000	-154.850000	-83.900000	359.999000	0.001000	False	1669,15
L		1631612265152	00031894	00007194	00000000	00000042	00000477	00000004	-76.905000	-154.850000	-83.900000	359.999000	0.001000	False	565,48
L		1631612265152	00031896	00007196	00000000	00000042	00000481	00000004	-76.876000	-154.850000	-83.900000	359.999000	0.001000	False	2658,08
L		1631612265168	00031898	00007198	00000000	00000042	00000485	00000004	-76.840000	-154.860000	-83.900000	359.999000	0.001000	False	1646,05
L		1631612265168	00031900	00007200	00000000	00000042	00000489	00000004	-76.801000	-154.860000	-83.900000	359.999000	0.001000	True	2569,14
L		1631612265168	00031902	00007202	00000000	00000042	00000493	00000004	-76.755000	-154.860000	-83.900000	359.999000	-0.000100	False	551,63
L		1631612265168	00031904	00007204	00000000	00000042	00000497	00000004	-76.702000	-154.850000	-83.900000	359.999000	-0.000100	True	564,51
L		1631612265184	00031906	00007206	00000000	00000042	00000501	00000004	-76.643000	-154.850000	-83.900000	359.999000	0.001000	False	2475,52
L		1631612265184	00031908	00007208	00000000	00000042	00000505	00000004	-76.578000	-154.850000	-83.900000	359.999000	0.001000	True	1533,93
L		1631612265184	00031910	00007210	00000000	00000042	00000509	00000004	-76.510000	-154.850000	-83.900000	359.999000	0.001000	True	363,83
L		1631612265199	00031913	00007213	00000000	00000042	00000515	00000006	-76.399000	-154.840000	-83.900000	359.999000	0.001000	False	1583,37
L		1631612265199	00031915	00007215	00000000	00000042	00000519	00000004	-76.321000	-154.840000	-83.900000	359.999000	0.001000	False	2320,97
L		1631612265199	00031917	00007217	00000000	00000042	00000523	00000004	-76.242000	-154.840000	-83.900000	359.999000	0.001000	True	2761,56
L		1631612265199	00031919	00007219	00000000	00000042	00000527	00000004	-76.161000	-154.840000	-83.900000	359.999000	0.001000	True	1705,08
L		1631612265215	00031921	00007221	00000000	00000042	00000531	00000004	-76.080000	-154.850000	-83.900000	359.999000	0.001000	False	125,12
L		1631612265215	00031923	00007223	00000000	00000042	00000535	00000004	-76.006000	-154.850000	-83.900000	359.999000	0.001000	True	95,94
L		1631612265215	00031925	00007225	00000000	00000042	00000539	00000004	-75.936000	-154.850000	-83.900000	359.999000	0.001000	False	461
L		1631612265215	00031927	00007227	00000000	00000042	00000543	00000004	-75.867000	-154.850000	-83.900000	359.999000	0.001000	False	2709,23
L		1631612265230	00031929	00007229	00000000	00000042	00000547	00000004	-75.801000	-154.850000	-83.900000	359.999000	0.001000	True	635,55
L		1631612265230	00031931	00007231	00000000	00000042	00000551	00000004	-75.735000	-154.850000	-83.900000	359.999000	0.001000	False	1785,75
L		1631612265230	00031933	00007233	00000000	00000042	00000555	00000004	-75.671000	-154.850000	-83.900000	359.999000	0.001000	True	1022,39
L		1631612265230	00031935	00007235	00000000	00000042	00000559	00000004	-75.610000	-154.850000	-83.900000	359.999000	0.001000	True	666,87
L		1631612265246	00031937	00007237	00000000	00000042	00000563	00000004	-75.548000	-154.850000	-83.900000	359.999000	0.001000	True	614,48
L		1631612265246	00031939	00007239	00000000	00000042	00000567	00000004	-75.487000	-154.850000	-83.900000	359.999000	-0.000100	False	1428,35
L		1631612265246	00031941	00007241	00000000	00000042	00000571	00000004	-75.427000	-154.850000	-83.900000	359.999000	0.001000	True	312,46
L		1631612265246	00031943	00007243	00000000	00000042	00000575	00000004	-75.367000	-154.850000	-83.900000	359.999000	0.001000	False	2612,93
L		1631612265262	00031945	00007245	00000000	00000042	00000579	00000004	-75.307000	-154.850000	-83.900000	359.999000	0.001000	True	845,3
L		1631612265262	00031947	00007247	00000000	00000042	00000583	00000004	-75.246000	-154.850000	-83.900000	359.999000	0.001000	True	1433,45
L		1631612265262	00031949	00007249	00000000	00000042	00000587	00000004	-75.186000	-154.850000	-83.900000	359.999000	0.001000	False	92,08
L		1631612265277	00031951	00007251	00000000	00000042	00000591	00000004	-75.125000	-154.850000	-83.900000	359.999000	0.001000	False	2955,02
L		1631612265277	00031953	00007253	00000000	00000042	00000595	00000004	-75.063000	-154.850000	-83.900000	359.999000	0.001000	True	505,75
L		1631612265277	00031955	00007255	00000000	00000042	00000599	00000004	-75.002000	-154.850000	-83.900000	359.999000	0.001000	True	1246,25
L		1631612265277	00031957	00007257	00000000	00000042	00000603	00000004	-74.940000	-154.850000	-83.900000	359.999000	0.001000	True	2166,63
L		1631612265293	00031959	00007259	00000000	00000042	00000607	00000004	-74.879000	-154.850000	-83.900000	359.999000	0.001000	True	1060,19
L		1631612265293	00031961	00007261	00000000	00000042	00000611	00000004	-74.819000	-154.850000	-83.900000	359.999000	0.001000	True	2833,6
L		1631612265293	00031963	00007263	00000000	00000042	00000615	00000004	-74.761000	-154.850000	-83.900000	359.999000	0.001000	True	1473,56
L		1631612265293	00031965	00007265	00000000	00000042	00000619	00000004	-74.672000	-154.850000	-83.900000	359.999000	0.001000	False	48,95
L		1631612265309	00031969	00007269	00000000	00000042	00000627	00000008	-74.584000	-154.850000	-83.900000	359.999000	0.001000	False	1517,11
L		1631612265309	00031971	00007271	00000000	00000042	00000631	00000004	-74.525000	-154.850000	-83.900000	359.999000	0.001000	False	1670,95
L		1631612265309	00031973	00007273	00000000	00000042	00000635	00000004	-74.465000	-154.850000	-83.900000	359.999000	0.001000	True	873,51
L		1631612265324	00031975	00007275	00000000	00000042	00000639	00000004	-74.408000	-154.850000	-83.900000	359.999000	0.001000	True	2867,49
L		1631612265324	00031978	00007278	00000000	00000042	00000645	00000006	-74.319000	-154.850000	-83.900000	359.999000	0.001000	False	2933,61
L		1631612265324	00031980	00007280	00000000	00000042	00000649	00000004	-74.260000	-154.850000	-83.900000	359.999000	0.001000	False	2225,34
L		1631612265324	00031982	00007282	00000000	00000042	00000653	00000004	-74.200000	-154.850000	-83.900000	359.999000	0.001000	False	2367,22
L		1631612265340	00031984	00007284	00000000	00000042	00000657	00000004	-74.138000	-154.850000	-83.900000	359.999000	0.001000	False	1259,13
L		1631612265340	00031986	00007286	00000000	00000042	00000661	00000004	-74.075000	-154.850000	-83.900000	359.999000	0.001000	False	1326,41
L		1631612265340	00031988	00007288	00000000	00000042	00000665	00000004	-74.012000	-154.850000	-83.900000	359.999000	0.001000	True	2516,35
L		1631612265340	00031990	00007290	00000000	00000042	00000669	00000004	-73.947000	-154.850000	-83.900000	359.999000	0.001000	False	580,49
L		1631612265355	00031992	00007292	00000000	00000042	00000673	00000004	-73.882000	-154.850000	-83.900000	359.999000	0.001000	False	290,39
L		1631612265355	00031995	00007295	00000000	00000042	00000679	00000006	-73.792000	-154.850000	-83.900000	359.999000	0.001000	False	2973,76
L		1631612265371	00031998	00007298	00000000	00000042	00000685	00000006	-73.702000	-154.850000	-83.900000	359.999000	0.001000	False	1488,23
L		1631612265371	00032000	00007300	00000000	00000042	00000689	00000004	-73.643000	-154.850000	-83.900000	359.999000	0.001000	False	1824,08
L		1631612265371	00032002	00007302	00000000	00000042	00000693	00000004	-73.583000	-154.850000	-83.900000	359.999000	0.001000	False	1713,7
L		1631612265371	00032004	00007304	00000000	00000042	00000697	00000004	-73.523000	-154.850000	-83.900000	359.999000	0.001000	False	1124,26
L		1631612265387	00032006	00007306	00000000	00000042	00000701	00000004	-73.464000	-154.850000	-83.900000	359.999000	0.001000	True	2926,03
L		1631612265387	00032008	00007308	00000000	00000042	00000705	00000004	-73.404000	-154.850000	-83.900000	359.999000	0.001000	True	1196,57
L		1631612265387	00032010	00007310	00000000	00000042	00000709	00000004	-73.343000	-154.850000	-83.900000	359.999000	-0.000100	False	1740,17
L		1631612265387	00032012	00007312	00000000	00000042	00000713	00000004	-73.283000	-154.850000	-83.900000	359.999000	0.001000	False	2030,93
L		1631612265402	00032014	00007314	00000000	00000042	00000717	00000004	-73.223000	-154.850000	-83.900000	359.999000	0.001000	False	2002,56
L		1631612265402	00032016	00007316	00000000	00000042	00000721	00000004	-73.162000	-154.850000	-83.900000	359.999000	0.001000	True	2041,73
L		1631612265402	00032018	00007318	00000000	00000042	00000725	00000004	-73.102000	-154.850000	-83.900000	359.999000	0.001000	False	1508,07
L		1631612265402	00032020	00007320	00000000	00000042	00000729	00000004	-73.042000	-154.850000	-83.900000	359.999000	0.001000	True	149
L		1631612265418	00032022	00007322	00000000	00000042	00000733	00000004	-72.980000	-154.850000	-83.900000	359.999000	0.001000	False	266,81
L		1631612265418	00032024	00007324	00000000	00000042	00000737	00000004	-72.919000	-154.850000	-83.900000	359.999000	0.001000	False	82,4
L		1631612265418	00032026	00007326	00000000	00000042	00000741	00000004	-72.858000	-154.850000	-83.900000	359.999000	0.001000	False	2233,29
L		1631612265418	00032028	00007328	00000000	00000042	00000745	00000004	-72.799000	-154.850000	-83.900000	359.999000	0.001000	False	292,54
L		1631612265434	00032031	00007331	00000000	00000042	00000751	00000006	-72.709000	-154.850000	-83.900000	359.999000	0.001000	False	743,01
L		1631612265434	00032033	00007333	00000000	00000042	00000755	00000004	-72.651000	-154.850000	-83.900000	359.999000	0.001000	True	2261,1
