
 BAUD_RATE[bps]: 921600
 DEBUG_LOGORRHOIC: False

Read:.	1631612265574	1356.1	
Read:.	1631612265574	1354	
Read:.	1631612265574	1370.1	
Read:.	1631612265574	1356.7	
Read:.	1631612265574	1391.5	
Read:.	1631612265574	1420.1	
Read:.	1631612265574	1382.4	
Read:.	1631612265574	1394.3	
Read:.	1631612265590	1369.7	
Read:.	1631612265590	1375.3	
Read:.	1631612265590	1395.6	
Read:.	1631612265590	1402.1	
Read:.	1631612265590	1366.8	
Read:.	1631612265590	1361	
Read:.	1631612265590	1356.4	
Read:.	1631612265605	1381.6	
Read:.	1631612265605	1385.5	
Read:.	1631612265605	1370.7	
Read:.	1631612265605	1376.9	
Read:.	1631612265605	1376.8	
Read:.	1631612265605	1404.8	
Read:.	1631612265605	1367.2	
Read:.	1631612265605	1369.5	
Read:.	1631612265621	1381.7	
Read:.	1631612265621	1484.9	
Read:.	1631612265621	1389.8	
Read:.	1631612265621	1397.4	
Read:.	1631612265621	1371.5	
Read:.	1631612265621	1400.9	
Read:.	1631612265621	1385.4	
Read:.	1631612265621	1366.1	
Read:.	1631612265637	1370	
Read:.	1631612265637	1396.1	
Read:.	1631612265637	1358.4	
Read:.	1631612265637	1371.6	
Read:.	1631612265637	1379.7	
Read:.	1631612265637	1398.8	
Read:.	1631612265637	1397.1	
Read:.	1631612265652	1398.8	
Read:.	1631612265652	1395	
Read:C	1631612265652	1405.4	
Read:.	1631612265652	1389.3	
Read:.	1631612265652	1393.3	
Read:.	1631612265652	1376.2	
Read:.	1631612265652	1375.3	
Read:.	1631612265652	1403.9	
Read:.	1631612265668	1397.1	
Read:.	1631612265668	1378	
Read:.	1631612265668	1385.9	
Read:.	1631612265668	1389	
Read:.	1631612265668	1371.5	
Read:.	1631612265668	1372	
Read:.	1631612265668	1404.5	
Read:.	1631612265683	1432.4	
Read:.	1631612265683	1375.3	
Read:.	1631612265683	1399.8	
Read:.	1631612265683	1369.2	
Read:.	1631612265683	1378.2	
Read:.	1631612265683	1381.7	
Read:.	1631612265683	1394.5	
Read:.	1631612265683	1364.4	
Read:.	1631612265699	1371.3	
Read:.	1631612265699	1373.1	
Read:.	1631612265699	1385.2	
Read:.	1631612265699	1399.5	
Read:.	1631612265699	1385	
Read:.	1631612265699	1429.1	
Read:C	1631612265699	1432.4	
Read:.	1631612265699	1381.4	
Read:C	1631612265716	1408.2	
Read:.	1631612265716	1402.1	
Read:.	1631612265716	1427.8	
Read:.	1631612265716	1385.4	
Read:.	1631612265716	1407.1	
Read:.	1631612265716	1379.5	
Read:.	1631612265716	1394.5	
Read:.	1631612265731	1384.2	
Read:.	1631612265731	1394.4	
Read:.	1631612265731	1372.9	
Read:.	1631612265731	1379.7	
Read:.	1631612265731	1391.3	
Read:.	1631612265731	1410.7	
Read:.	1631612265731	1350.7	
Read:C	1631612265731	1352.8	
