Status 	WindowsMs 		ProgGlob 	ProgLow 	ProgHi  	Sec     	Ms      	MsDiff  	X_Pos_J1	Y_Pos_J2	Z_Pos_J3	C_RotPos_J4	A_TiltPos_J5	LaseOn	PowerFeedback
L		1631612263964	00031299	00006599	00000000	00000041	00000287	00000004	-63.306000	-155.350000	-83.900000	359.999000	0.001000	False	2811,45
L		1631612263964	00031302	00006602	00000000	00000041	00000293	00000006	-63.391000	-155.350000	-83.900000	359.999000	0.001000	False	615,1
L		1631612263980	00031304	00006604	00000000	00000041	00000297	00000004	-63.452000	-155.350000	-83.900000	359.999000	0.001000	False	1021,91
L		1631612263980	00031306	00006606	00000000	00000041	00000301	00000004	-63.513000	-155.350000	-83.900000	359.999000	0.001000	False	266,74
L		1631612263980	00031308	00006608	00000000	00000041	00000305	00000004	-63.575000	-155.350000	-83.900000	359.999000	0.001000	True	205,83
L		1631612263980	00031310	00006610	00000000	00000041	00000309	00000004	-63.636000	-155.350000	-83.900000	359.999000	0.001000	True	808,5
L		1631612263995	00031312	00006612	00000000	00000041	00000313	00000004	-63.697000	-155.350000	-83.900000	359.999000	0.001000	True	2261,41
L		1631612263995	00031314	00006614	00000000	00000041	00000317	00000004	-63.758000	-155.340000	-83.900000	359.999000	0.001000	True	1449,93
L		1631612263995	00031316	00006616	00000000	00000041	00000321	00000004	-63.820000	-155.340000	-83.900000	359.999000	0.001000	True	2047,88
L		1631612264011	00031318	00006618	00000000	00000041	00000325	00000004	-63.881000	-155.340000	-83.900000	359.999000	0.001000	False	261,28
L		1631612264011	00031320	00006620	00000000	00000041	00000329	00000004	-63.941000	-155.340000	-83.900000	359.999000	0.001000	True	2745,65
L		1631612264011	00031322	00006622	00000000	00000041	00000333	00000004	-64.001000	-155.350000	-83.900000	359.999000	0.001000	False	2672,07
L		1631612264011	00031324	00006624	00000000	00000041	00000337	00000004	-64.061000	-155.350000	-83.900000	359.999000	0.001000	False	2683,73
L		1631612264026	00031326	00006626	00000000	00000041	00000341	00000004	-64.120000	-155.350000	-83.900000	359.999000	0.001000	True	797,37
L		1631612264026	00031328	00006628	00000000	00000041	00000345	00000004	-64.179000	-155.350000	-83.900000	359.999000	0.001000	True	2105,6
L		1631612264026	00031330	00006630	00000000	00000041	00000349	00000004	-64.239000	-155.350000	-83.900000	359.999000	0.001000	True	1445,65
L		1631612264026	00031332	00006632	00000000	00000041	00000353	00000004	-64.299000	-155.350000	-83.900000	359.999000	0.001000	False	376,79
L		1631612264042	00031334	00006634	00000000	00000041	00000357	00000004	-64.359000	-155.350000	-83.900000	359.999000	0.001000	True	1905,85
L		1631612264042	00031336	00006636	00000000	00000041	00000361	00000004	-64.421000	-155.350000	-83.900000	359.999000	0.001000	True	2333,92
L		1631612264042	00031338	00006638	00000000	00000041	00000365	00000004	-64.483000	-155.350000	-83.900000	359.999000	0.001000	True	975,91
L		1631612264042	00031340	00006640	00000000	00000041	00000369	00000004	-64.544000	-155.350000	-83.900000	359.999000	0.001000	True	2519,61
L		1631612264058	00031342	00006642	00000000	00000041	00000373	00000004	-64.606000	-155.350000	-83.900000	359.999000	0.001000	True	1327,21
L		1631612264058	00031344	00006644	00000000	00000041	00000377	00000004	-64.666000	-155.340000	-83.900000	359.999000	0.001000	False	1571,91
L		1631612264058	00031347	00006647	00000000	00000041	00000383	00000006	-64.757000	-155.340000	-83.900000	359.999000	0.001000	False	2099,66
L		1631612264058	00031349	00006649	00000000	00000041	00000387	00000004	-64.818000	-155.340000	-83.900000	359.999000	0.001000	False	725,16
L		1631612264073	00031352	00006652	00000000	00000041	00000393	00000006	-64.909000	-155.350000	-83.900000	359.999000	0.001000	False	2155,25
L		1631612264073	00031355	00006655	00000000	00000041	00000399	00000006	-64.999000	-155.350000	-83.900000	359.999000	0.001000	True	2343,92
L		1631612264089	00031358	00006658	00000000	00000041	00000405	00000006	-65.089000	-155.350000	-83.900000	359.999000	0.001000	False	2544,86
L		1631612264089	00031360	00006660	00000000	00000041	00000409	00000004	-65.148000	-155.350000	-83.900000	359.999000	0.001000	False	521,97
L		1631612264089	00031363	00006663	00000000	00000041	00000415	00000006	-65.237000	-155.350000	-83.900000	359.999000	0.001000	True	2525,78
L		1631612264105	00031365	00006665	00000000	00000041	00000419	00000004	-65.297000	-155.350000	-83.900000	359.999000	0.001000	False	1763,31
L		1631612264105	00031367	00006667	00000000	00000041	00000423	00000004	-65.358000	-155.350000	-83.900000	359.999000	0.001000	False	2654,4
L		1631612264105	00031370	00006670	00000000	00000041	00000429	00000006	-65.449000	-155.350000	-83.900000	359.999000	0.001000	False	708,06
L		1631612264105	00031372	00006672	00000000	00000041	00000433	00000004	-65.511000	-155.350000	-83.900000	359.999000	0.001000	True	792,56
L		1631612264120	00031374	00006674	00000000	00000041	00000437	00000004	-65.572000	-155.350000	-83.900000	359.999000	0.001000	True	169,09
L		1631612264120	00031376	00006676	00000000	00000041	00000441	00000004	-65.634000	-155.340000	-83.900000	359.999000	0.001000	False	1952,03
L		1631612264120	00031378	00006678	00000000	00000041	00000445	00000004	-65.696000	-155.340000	-83.900000	359.999000	0.001000	True	2474
L		1631612264120	00031380	00006680	00000000	00000041	00000449	00000004	-65.757000	-155.340000	-83.900000	359.999000	0.001000	True	2636,4
L		1631612264136	00031382	00006682	00000000	00000041	00000453	00000004	-65.818000	-155.340000	-83.900000	359.999000	0.001000	True	2022,44
L		1631612264136	00031384	00006684	00000000	00000041	00000457	00000004	-65.878000	-155.350000	-83.900000	359.999000	0.001000	False	1388,6
L		1631612264136	00031386	00006686	00000000	00000041	00000461	00000004	-65.938000	-155.350000	-83.900000	359.999000	0.001000	False	2880,5
L		1631612264136	00031388	00006688	00000000	00000041	00000465	00000004	-65.997000	-155.350000	-83.900000	359.999000	0.001000	True	214,22
L		1631612264151	00031390	00006690	00000000	00000041	00000469	00000004	-66.056000	-155.350000	-83.900000	359.999000	0.001000	False	2025,82
L		1631612264151	00031392	00006692	00000000	00000041	00000473	00000004	-66.115000	-155.350000	-83.900000	359.999000	0.001000	False	377,41
L		1631612264151	00031394	00006694	00000000	00000041	00000477	00000004	-66.175000	-155.350000	-83.900000	359.999000	0.001000	True	1999,36
L		1631612264167	00031396	00006696	00000000	00000041	00000481	00000004	-66.235000	-155.350000	-83.900000	359.999000	0.001000	False	1474,26
L		1631612264167	00031398	00006698	00000000	00000041	00000485	00000004	-66.295000	-155.350000	-83.900000	359.999000	0.001000	True	1220,16
L		1631612264167	00031401	00006701	00000000	00000041	00000489	00000004	-66.386000	-155.350000	-83.900000	359.999000	0.001000	True	2948,57
L		1631612264167	00031403	00006703	00000000	00000041	00000495	00000006	-66.447000	-155.350000	-83.900000	359.999000	0.001000	False	1748,96
L		1631612264167	00031396	00006696	00000000	00000041	00000481	00000004	-66.235000	-155.350000	-83.900000	359.999000	0.001000	False	1474,26
L		1631612264167	00031398	00006698	00000000	00000041	00000485	00000004	-66.295000	-155.350000	-83.900000	359.999000	0.001000	True	1220,16
L		1631612264167	00031401	00006701	00000000	00000041	00000489	00000004	-66.386000	-155.350000	-83.900000	359.999000	0.001000	True	2948,57
L		1631612264167	00031403	00006703	00000000	00000041	00000495	00000006	-66.447000	-155.350000	-83.900000	359.999000	0.001000	False	1748,96
L		1631612264183	00031405	00006705	00000000	00000041	00000499	00000004	-66.509000	-155.350000	-83.900000	359.999000	0.001000	False	2081,31
L		1631612264183	00031407	00006707	00000000	00000041	00000503	00000004	-66.571000	-155.350000	-83.900000	359.999000	0.001000	False	2733,61
L		1631612264183	00031409	00006709	00000000	00000041	00000507	00000004	-66.632000	-155.350000	-83.900000	359.999000	0.001000	True	371,96
L		1631612264198	00031412	00006712	00000000	00000041	00000513	00000006	-66.724000	-155.350000	-83.900000	359.999000	0.001000	True	1375,08
L		1631612264198	00031415	00006715	00000000	00000041	00000519	00000006	-66.815000	-155.350000	-83.900000	359.999000	0.001000	True	2619,96
L		1631612264198	00031418	00006718	00000000	00000041	00000525	00000006	-66.905000	-155.340000	-83.900000	359.999000	0.001000	True	453,72
L		1631612264214	00031420	00006720	00000000	00000041	00000529	00000004	-66.965000	-155.340000	-83.900000	359.999000	0.001000	True	975,55
L		1631612264214	00031422	00006722	00000000	00000041	00000533	00000004	-67.024000	-155.340000	-83.900000	359.999000	0.001000	False	2802,17
L		1631612264214	00031424	00006724	00000000	00000041	00000537	00000004	-67.083000	-155.350000	-83.900000	359.999000	0.001000	False	2697,45
L		1631612264214	00031427	00006727	00000000	00000041	00000543	00000006	-67.171000	-155.350000	-83.900000	359.999000	0.001000	True	2649,33
L		1631612264230	00031429	00006729	00000000	00000041	00000547	00000004	-67.230000	-155.350000	-83.900000	359.999000	0.001000	True	535,13
L		1631612264230	00031431	00006731	00000000	00000041	00000551	00000004	-67.290000	-155.350000	-83.900000	359.999000	0.001000	True	1245,94
L		1631612264230	00031433	00006733	00000000	00000041	00000555	00000004	-67.349000	-155.350000	-83.900000	359.999000	0.001000	False	2254,03
L		1631612264230	00031435	00006735	00000000	00000041	00000559	00000004	-67.410000	-155.350000	-83.900000	359.999000	0.001000	True	1515,62
L		1631612264245	00031437	00006737	00000000	00000041	00000563	00000004	-67.471000	-155.350000	-83.900000	359.999000	0.001000	True	617,97
L		1631612264245	00031439	00006739	00000000	00000041	00000567	00000004	-67.533000	-155.350000	-83.900000	359.999000	0.001000	True	2137,03
L		1631612264245	00031441	00006741	00000000	00000041	00000571	00000004	-67.595000	-155.350000	-83.900000	359.999000	0.001000	False	129,53
L		1631612264261	00031443	00006743	00000000	00000041	00000575	00000004	-67.657000	-155.350000	-83.900000	359.999000	0.001000	False	1337,59
L		1631612264261	00031445	00006745	00000000	00000041	00000579	00000004	-67.718000	-155.350000	-83.900000	359.999000	0.001000	True	2960,15
L		1631612264261	00031447	00006747	00000000	00000041	00000583	00000004	-67.779000	-155.350000	-83.900000	359.999000	0.001000	True	420,56
L		1631612264261	00031449	00006749	00000000	00000041	00000587	00000004	-67.839000	-155.350000	-83.900000	359.999000	0.001000	False	939,59
L		1631612264276	00031451	00006751	00000000	00000041	00000591	00000004	-67.899000	-155.350000	-83.900000	359.999000	0.001000	True	267,92
L		1631612264276	00031453	00006753	00000000	00000041	00000595	00000004	-67.959000	-155.350000	-83.900000	359.999000	0.001000	False	369,14
L		1631612264276	00031455	00006755	00000000	00000041	00000599	00000004	-68.018000	-155.350000	-83.900000	359.999000	0.001000	True	1468,49
L		1631612264276	00031457	00006757	00000000	00000041	00000603	00000004	-68.075000	-155.340000	-83.900000	359.999000	0.001000	True	1877,17
L		1631612264292	00031459	00006759	00000000	00000041	00000607	00000004	-68.135000	-155.340000	-83.900000	359.999000	0.001000	True	2236,7
L		1631612264292	00031461	00006761	00000000	00000041	00000611	00000004	-68.194000	-155.340000	-83.900000	359.999000	0.001000	True	542,93
L		1631612264292	00031463	00006763	00000000	00000041	00000615	00000004	-68.255000	-155.350000	-83.900000	359.999000	0.001000	True	1767,32
L		1631612264292	00031465	00006765	00000000	00000041	00000619	00000004	-68.315000	-155.350000	-83.900000	359.999000	0.001000	True	2238,8
L		1631612264308	00031467	00006767	00000000	00000041	00000623	00000004	-68.375000	-155.350000	-83.900000	359.999000	0.001000	False	2128,43
L		1631612264308	00031469	00006769	00000000	00000041	00000627	00000004	-68.436000	-155.350000	-83.900000	359.999000	0.001000	False	2755,84
L		1631612264308	00031472	00006772	00000000	00000041	00000633	00000006	-68.529000	-155.350000	-83.900000	359.999000	0.001000	True	235,34
L		1631612264308	00031474	00006774	00000000	00000041	00000637	00000004	-68.590000	-155.350000	-83.900000	359.999000	0.001000	True	1657,48
L		1631612264323	00031476	00006776	00000000	00000041	00000641	00000004	-68.652000	-155.350000	-83.900000	359.999000	0.001000	True	1073,03
L		1631612264323	00031478	00006778	00000000	00000041	00000645	00000004	-68.712000	-155.350000	-83.900000	359.999000	0.001000	True	2301,68
L		1631612264323	00031480	00006780	00000000	00000041	00000649	00000004	-68.774000	-155.350000	-83.900000	359.999000	0.001000	True	408,07
L		1631612264339	00031483	00006783	00000000	00000041	00000655	00000006	-68.866000	-155.350000	-83.900000	359.999000	0.001000	True	1086,42
L		1631612264339	00031485	00006785	00000000	00000041	00000659	00000004	-68.926000	-155.350000	-83.900000	359.999000	0.001000	True	2936,33
L		1631612264339	00031487	00006787	00000000	00000041	00000663	00000004	-68.985000	-155.350000	-83.900000	359.999000	0.001000	False	1088,45
L		1631612264339	00031489	00006789	00000000	00000041	00000667	00000004	-69.044000	-155.350000	-83.900000	359.999000	0.001000	True	136,76
L		1631612264354	00031491	00006791	00000000	00000041	00000671	00000004	-69.102000	-155.350000	-83.900000	359.999000	0.001000	True	2792,74
L		1631612264354	00031493	00006793	00000000	00000041	00000675	00000004	-69.162000	-155.350000	-83.900000	359.999000	0.001000	True	1931,71
L		1631612264354	00031495	00006795	00000000	00000041	00000679	00000004	-69.221000	-155.350000	-83.900000	359.999000	0.001000	False	1839,34
L		1631612264354	00031497	00006797	00000000	00000041	00000683	00000004	-69.282000	-155.350000	-83.900000	359.999000	0.001000	True	2437,41
L		1631612264370	00031499	00006799	00000000	00000041	00000687	00000004	-69.342000	-155.350000	-83.900000	359.999000	0.001000	False	1488,85
L		1631612264370	00031501	00006801	00000000	00000041	00000691	00000004	-69.403000	-155.350000	-83.900000	359.999000	0.001000	False	2201,26
L		1631612264370	00031503	00006803	00000000	00000041	00000695	00000004	-69.465000	-155.350000	-83.900000	359.999000	0.001000	True	2905,8
L		1631612264370	00031505	00006805	00000000	00000041	00000699	00000004	-69.526000	-155.350000	-83.900000	359.999000	0.001000	True	2723,11
L		1631612264386	00031507	00006807	00000000	00000041	00000703	00000004	-69.587000	-155.350000	-83.900000	359.999000	0.001000	False	1473,36
L		1631612264386	00031509	00006809	00000000	00000041	00000707	00000004	-69.649000	-155.350000	-83.900000	359.999000	0.001000	True	1461,62
L		1631612264386	00031511	00006811	00000000	00000041	00000711	00000004	-69.709000	-155.350000	-83.900000	359.999000	0.001000	False	259,95
L		1631612264386	00031513	00006813	00000000	00000041	00000715	00000004	-69.771000	-155.350000	-83.900000	359.999000	0.001000	True	2069,5
L		1631612264401	00031515	00006815	00000000	00000041	00000719	00000004	-69.831000	-155.350000	-83.900000	359.999000	0.001000	False	980,07
L		1631612264401	00031517	00006817	00000000	00000041	00000723	00000004	-69.891000	-155.350000	-83.900000	359.999000	0.001000	True	891,36
L		1631612264401	00031519	00006819	00000000	00000041	00000727	00000004	-69.950000	-155.350000	-83.900000	359.999000	0.001000	False	1472,9
L		1631612264417	00031521	00006821	00000000	00000041	00000731	00000004	-70.010000	-155.350000	-83.900000	359.999000	0.001000	False	172,67
L		1631612264417	00031523	00006823	00000000	00000041	00000735	00000004	-70.069000	-155.350000	-83.900000	359.999000	0.001000	True	2627,15
L		1631612264417	00031526	00006826	00000000	00000041	00000741	00000006	-70.158000	-155.350000	-83.900000	359.999000	0.001000	True	2854,17
L		1631612264417	00031528	00006828	00000000	00000041	00000745	00000004	-70.217000	-155.350000	-83.900000	359.999000	0.001000	False	2170,68
